,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,chg,close_price,history_volatility,id,last_close_price,listing_day,month1_volatility,month3_volatility,month6_volatility,nmc,share_code,share_market,share_name,share_pinyin,share_symbol,trade_day,updated_at,week_volatility,year_volatility,res,std_result,pay_amount_rate,c_sigma,c_S,c_K,c_r,c_T
81,81,81,92.0,92.0,92.0,92.0,-0.0401,15.56,0.0,2719.0,0.0,2009-10-30 00:00:00,52.04,39.75,39.86,36.0,300013.0,sz,新宁物流,xnwl,sz300013,2017-11-05 00:00:00,2017-11-05 15:25:10,60.67,0.0,1.4358,0.0,0.0,60.67,15.56,15.56,3.73,2.0
82,82,82,94.0,94.0,94.0,94.0,-0.0459,20.59,0.0,2720.0,0.0,2009-10-30 00:00:00,34.03,49.83,53.26,168.0,300014.0,sz,亿纬锂能,ywln,sz300014,2017-11-05 00:00:00,2017-11-05 15:25:10,38.73,0.0,1.48,0.0,0.0,53.26,20.59,20.59,3.73,2.0
83,83,83,95.0,95.0,95.0,95.0,0.0022,9.02,0.0,10.0,9.51,2003-09-12 00:00:00,14.94,18.45,21.03,1156.0,600015.0,sh,华夏银行,hxyh,sh600015,2017-11-05 00:00:00,2017-11-05 15:25:05,19.48,0.0,0.3093,0.0,0.0,21.03,9.02,9.02,3.73,2.0
84,84,84,96.0,96.0,96.0,96.0,-0.0203,26.5,0.0,1395.0,0.0,2000-08-07 00:00:00,30.6,25.74,23.8,99.0,150.0,sz,宜华健康,yhjk,sz000150,2017-11-05 00:00:00,2017-11-05 15:25:41,27.91,0.0,1.1739,0.0,0.0,30.6,26.5,26.5,3.73,2.0
85,85,85,97.0,97.0,97.0,97.0,-0.017,15.65,0.0,1396.0,0.0,2000-09-06 00:00:00,26.45,27.71,49.86,41.0,151.0,sz,中成股份,zcgf,sz000151,2017-11-05 00:00:00,2017-11-05 15:25:41,29.51,0.0,1.2126,0.0,0.0,49.86,15.65,15.65,3.73,2.0
86,86,86,98.0,98.0,98.0,98.0,-0.0042,9.42,0.0,1397.0,0.0,2000-09-20 00:00:00,27.44,25.63,39.92,29.0,153.0,sz,丰原药业,fyyy,sz000153,2017-11-05 00:00:00,2017-11-05 15:25:41,31.78,0.0,0.6637,0.0,0.0,39.92,9.42,9.42,3.73,2.0
87,87,87,99.0,99.0,99.0,99.0,0.0,10.27,0.0,1398.0,0.0,2000-09-26 00:00:00,0.0,0.0,0.0,0.0,155.0,sz,*ST川化,ch,sz000155,2017-09-05 00:00:00,2017-11-05 15:25:41,0.0,0.0,,0.0,0.0,0.0,10.27,10.27,3.73,2.0
88,88,88,100.0,100.0,100.0,100.0,-0.005,13.85,0.0,1399.0,0.0,2000-09-06 00:00:00,19.17,19.46,22.65,137.0,156.0,sz,华数传媒,hscm,sz000156,2017-11-05 00:00:00,2017-11-05 15:25:42,14.83,0.0,0.4844,0.0,0.0,22.65,13.85,13.85,3.73,2.0
89,89,89,101.0,101.0,101.0,101.0,-0.0067,4.47,0.0,1400.0,0.0,2000-10-12 00:00:00,23.6,21.79,21.27,278.0,157.0,sz,中联重科,zlzk,sz000157,2017-11-05 00:00:00,2017-11-05 15:25:42,20.89,0.0,0.1626,0.0,0.0,23.6,4.47,4.47,3.73,2.0
90,90,90,102.0,102.0,102.0,102.0,0.001,9.69,0.0,1401.0,0.0,2000-07-24 00:00:00,35.46,31.73,51.63,98.0,158.0,sz,常山股份,csgf,sz000158,2017-11-05 00:00:00,2017-11-05 15:25:42,47.65,0.0,0.6756,0.0,0.0,51.63,9.69,9.69,3.73,2.0
91,91,91,103.0,103.0,103.0,103.0,-0.0099,5.98,0.0,1402.0,0.0,2000-09-26 00:00:00,28.21,30.18,43.91,28.0,159.0,sz,国际实业,gjsy,sz000159,2017-11-05 00:00:00,2017-11-05 15:25:42,23.14,0.0,0.4624,0.0,0.0,43.91,5.98,5.98,3.73,2.0
92,92,92,104.0,104.0,104.0,104.0,0.0022,28.01,0.0,2721.0,0.0,2009-10-30 00:00:00,32.2,30.31,29.12,335.0,300015.0,sz,爱尔眼科,aeyk,sz300015,2017-11-05 00:00:00,2017-11-05 15:25:10,27.38,0.0,1.3037,0.0,0.0,32.2,28.01,28.01,3.73,2.0
93,93,93,105.0,105.0,105.0,105.0,0.0037,8.25,24.94,11.0,8.37,2000-12-19 00:00:00,10.45,13.23,24.94,2438.0,600016.0,sh,民生银行,msyh,sh600016,2017-11-05 00:00:00,2017-11-05 15:25:05,13.99,0.0,0.3165,0.0,0.0,24.94,8.25,8.25,3.73,2.0
94,94,94,107.0,107.0,107.0,107.0,-0.0106,5.59,0.0,1403.0,0.0,2015-01-26 00:00:00,17.03,20.48,21.8,414.0,166.0,sz,申万宏源,swhy,sz000166,2017-11-05 00:00:00,2017-11-05 15:25:42,20.86,0.0,0.1885,0.0,0.0,21.8,5.59,5.59,3.73,2.0
95,95,95,108.0,108.0,108.0,108.0,-0.0014,13.82,0.0,2722.0,0.0,2009-10-30 00:00:00,32.96,28.98,37.32,33.0,300016.0,sz,北陆药业,blyy,sz300016,2017-11-05 00:00:00,2017-11-05 15:25:10,33.86,0.0,0.8416,0.0,0.0,37.32,13.82,13.82,3.73,2.0
96,96,96,109.0,109.0,109.0,109.0,-0.0096,4.11,0.0,12.0,4.61,2006-10-17 00:00:00,20.98,19.77,26.37,126.0,600017.0,sh,日照港,rzg,sh600017,2017-11-05 00:00:00,2017-11-05 15:25:06,23.42,0.0,0.1664,0.0,0.0,26.37,4.11,4.11,3.73,2.0
97,97,97,111.0,111.0,111.0,111.0,-0.0349,9.41,0.0,2723.0,0.0,2009-10-30 00:00:00,48.21,48.07,48.73,149.0,300017.0,sz,网宿科技,wskj,sz300017,2017-11-05 00:00:00,2017-11-05 15:25:10,27.13,0.0,0.6199,0.0,0.0,48.73,9.41,9.41,3.73,2.0
98,98,98,112.0,112.0,112.0,112.0,-0.0369,7.82,0.0,13.0,6.41,2006-10-26 00:00:00,66.35,41.43,32.96,1779.0,600018.0,sh,上港集团,sgjt,sh600018,2017-11-05 00:00:00,2017-11-05 15:25:06,90.63,0.0,0.8373,0.0,0.0,90.63,7.82,7.82,3.73,2.0
99,99,99,114.0,114.0,114.0,114.0,-0.0172,7.44,0.0,2724.0,0.0,2009-10-30 00:00:00,35.1,32.57,35.98,25.0,300018.0,sz,中元股份,zygf,sz300018,2017-11-05 00:00:00,2017-11-05 15:25:10,24.24,0.0,0.4736,0.0,0.0,35.98,7.44,7.44,3.73,2.0
100,100,100,115.0,115.0,115.0,115.0,-0.0013,7.87,0.0,14.0,8.57,2000-12-12 00:00:00,25.47,45.35,38.34,1738.0,600019.0,sh,宝钢股份,bggf,sh600019,2017-11-05 00:00:00,2017-11-05 15:25:06,19.39,0.0,0.4832,0.0,0.0,45.35,7.87,7.87,3.73,2.0
101,101,101,117.0,117.0,117.0,117.0,-0.0049,10.26,0.0,2725.0,0.0,2009-10-30 00:00:00,74.92,61.45,60.66,21.0,300019.0,sz,硅宝科技,gbkj,sz300019,2017-11-05 00:00:00,2017-11-05 15:25:10,50.67,0.0,1.1836,0.0,0.0,74.92,10.26,10.26,3.73,2.0
102,102,102,118.0,118.0,118.0,118.0,-0.0115,5.17,0.0,15.0,5.69,2003-08-08 00:00:00,23.42,31.17,34.2,116.0,600020.0,sh,中原高速,zygs,sh600020,2017-11-05 00:00:00,2017-11-05 15:25:06,15.87,0.0,0.2552,0.0,0.0,34.2,5.17,5.17,3.73,2.0
103,103,103,120.0,120.0,120.0,120.0,0.0016,12.3,0.0,2726.0,0.0,2009-10-30 00:00:00,70.08,49.35,55.59,76.0,300020.0,sz,银江股份,yjgf,sz300020,2017-11-05 00:00:00,2017-11-05 15:25:10,48.22,0.0,1.0901,0.0,0.0,70.08,12.3,12.3,3.73,2.0
104,104,104,121.0,121.0,121.0,121.0,-0.0082,10.92,29.31,16.0,11.48,2003-10-29 00:00:00,15.5,13.75,29.31,233.0,600021.0,sh,上海电力,shdl,sh600021,2017-11-05 00:00:00,2017-11-05 15:25:06,8.48,0.0,0.4639,0.0,0.0,29.31,10.92,10.92,3.73,2.0
105,105,105,123.0,123.0,123.0,123.0,-0.0136,7.25,0.0,2727.0,0.0,2009-10-30 00:00:00,37.7,38.11,59.25,47.0,300021.0,sz,大禹节水,dyjs,sz300021,2017-11-05 00:00:00,2017-11-05 15:25:10,32.15,0.0,0.6263,0.0,0.0,59.25,7.25,7.25,3.73,2.0
106,106,106,124.0,124.0,124.0,124.0,-0.0264,2.21,0.0,17.0,2.64,2004-06-29 00:00:00,21.7,42.92,34.82,236.0,600022.0,sh,山东钢铁,sdgt,sh600022,2017-11-05 00:00:00,2017-11-05 15:25:06,22.22,0.0,0.1361,0.0,0.0,42.92,2.21,2.21,3.73,2.0
107,107,107,126.0,126.0,126.0,126.0,-0.0183,5.9,0.0,2728.0,0.0,2009-10-30 00:00:00,49.31,38.23,41.96,18.0,300022.0,sz,吉峰农机,jfnj,sz300022,2017-11-05 00:00:00,2017-11-05 15:25:10,61.18,0.0,0.5947,0.0,0.0,61.18,5.9,5.9,3.73,2.0
108,108,108,127.0,127.0,127.0,127.0,0.0019,5.37,20.63,18.0,5.53,2013-12-19 00:00:00,10.61,10.75,20.63,730.0,600023.0,sh,浙能电力,zndl,sh600023,2017-11-05 00:00:00,2017-11-05 15:25:06,7.49,0.0,0.1808,0.0,0.0,20.63,5.37,5.37,3.73,2.0
109,109,109,129.0,129.0,129.0,129.0,0.0043,11.76,0.0,2729.0,0.0,2009-10-30 00:00:00,44.33,35.4,53.03,15.0,300023.0,sz,宝德股份,bdgf,sz300023,2017-11-05 00:00:00,2017-11-05 15:25:10,39.02,0.0,1.0299,0.0,0.0,53.03,11.76,11.76,3.73,2.0
110,110,110,130.0,130.0,130.0,130.0,-0.0005,20.16,0.0,2730.0,0.0,2009-10-30 00:00:00,33.52,36.7,40.35,305.0,300024.0,sz,机器人,jqr,sz300024,2017-11-05 00:00:00,2017-11-05 15:25:10,37.68,0.0,1.169,0.0,0.0,40.35,20.16,20.16,3.73,2.0
111,111,111,132.0,132.0,132.0,132.0,0.003,6.72,0.0,2731.0,0.0,2009-10-30 00:00:00,51.87,43.73,44.45,22.0,300025.0,sz,华星创业,hxcy,sz300025,2017-11-05 00:00:00,2017-11-05 15:25:10,40.95,0.0,0.5759,0.0,0.0,51.87,6.72,6.72,3.73,2.0
112,112,112,133.0,133.0,133.0,133.0,-0.027,6.13,0.0,19.0,6.74,2002-05-23 00:00:00,23.83,23.4,25.0,167.0,600026.0,sh,中远海能,zyhn,sh600026,2017-11-05 00:00:00,2017-11-05 15:25:06,21.7,0.0,0.2357,0.0,0.0,25.0,6.13,6.13,3.73,2.0
113,113,113,135.0,135.0,135.0,135.0,-0.0115,4.28,0.0,2732.0,0.0,2009-10-30 00:00:00,17.52,16.07,23.23,96.0,300026.0,sz,红日药业,hryy,sz300026,2017-11-05 00:00:00,2017-11-05 15:25:11,16.1,0.0,0.1534,0.0,0.0,23.23,4.28,4.28,3.73,2.0
114,114,114,136.0,136.0,136.0,136.0,-0.014,4.21,0.0,20.0,4.62,2005-02-03 00:00:00,12.33,13.96,21.38,285.0,600027.0,sh,华电国际,hdgj,sh600027,2017-11-05 00:00:00,2017-11-05 15:25:06,16.22,0.0,0.1393,0.0,0.0,21.38,4.21,4.21,3.73,2.0
115,115,115,138.0,138.0,138.0,138.0,-0.0082,8.49,0.0,2733.0,0.0,2009-10-30 00:00:00,22.65,30.48,38.22,163.0,300027.0,sz,华谊兄弟,hyxd,sz300027,2017-11-05 00:00:00,2017-11-05 15:25:11,27.49,0.0,0.4669,0.0,0.0,38.22,8.49,8.49,3.73,2.0
116,116,116,139.0,139.0,139.0,139.0,0.0049,6.15,0.0,21.0,5.99,2001-08-08 00:00:00,16.17,14.47,17.19,5876.0,600028.0,sh,中国石化,zgsh,sh600028,2017-11-05 00:00:00,2017-11-05 15:25:06,20.57,0.0,0.2064,0.0,0.0,20.57,6.15,6.15,3.73,2.0
117,117,117,141.0,141.0,141.0,141.0,-0.0172,6.28,0.0,2734.0,0.0,2009-10-30 00:00:00,39.36,31.84,43.94,21.0,300028.0,sz,金亚科技,jykj,sz300028,2017-11-05 00:00:00,2017-11-05 15:25:11,48.97,0.0,0.5086,0.0,0.0,48.97,6.28,6.28,3.73,2.0
118,118,118,142.0,142.0,142.0,142.0,0.0044,9.22,0.0,22.0,8.65,2003-07-25 00:00:00,23.85,27.89,27.24,647.0,600029.0,sh,南方航空,nfhk,sh600029,2017-11-05 00:00:00,2017-11-05 15:25:06,32.81,0.0,0.437,0.0,0.0,32.81,9.22,9.22,3.73,2.0
119,119,119,144.0,144.0,144.0,144.0,0.0221,9.26,0.0,2735.0,0.0,2009-12-25 00:00:00,57.59,46.92,52.95,17.0,300029.0,sz,天龙光电,tlgd,sz300029,2017-11-05 00:00:00,2017-11-05 15:25:11,88.99,0.0,1.266,0.0,0.0,88.99,9.26,9.26,3.73,2.0
120,120,120,145.0,145.0,145.0,145.0,0.0023,17.27,0.0,23.0,18.3,2003-01-06 00:00:00,15.48,22.57,22.73,1694.0,600030.0,sh,中信证券,zxzq,sh600030,2017-11-05 00:00:00,2017-11-05 15:25:06,16.96,0.0,0.606,0.0,0.0,22.73,17.27,17.27,3.73,2.0
121,121,121,147.0,147.0,147.0,147.0,0.0237,5.61,0.0,1404.0,0.0,2000-05-29 00:00:00,86.73,53.88,54.03,68.0,301.0,sz,东方市场,dfsc,sz000301,2017-11-05 00:00:00,2017-11-05 15:25:42,35.13,0.0,0.6135,0.0,0.0,86.73,5.61,5.61,3.73,2.0
122,122,122,148.0,148.0,148.0,148.0,-0.0118,10.03,0.0,2736.0,0.0,2009-12-25 00:00:00,48.32,32.31,30.42,25.0,300030.0,sz,阳普医疗,ypyl,sz300030,2017-11-05 00:00:00,2017-11-05 15:25:11,40.2,0.0,0.8018,0.0,0.0,48.32,10.03,10.03,3.73,2.0
123,123,123,149.0,149.0,149.0,149.0,0.0026,7.86,0.0,24.0,7.78,2003-07-03 00:00:00,30.31,35.41,35.72,596.0,600031.0,sh,三一重工,syzg,sh600031,2017-11-05 00:00:00,2017-11-05 15:25:06,33.88,0.0,0.4047,0.0,0.0,35.72,7.86,7.86,3.73,2.0
124,124,124,151.0,151.0,151.0,151.0,-0.0206,19.05,0.0,2737.0,0.0,2009-12-25 00:00:00,64.19,43.49,43.4,48.0,300031.0,sz,宝通科技,btkj,sz300031,2017-11-05 00:00:00,2017-11-05 15:25:11,81.08,0.0,2.1016,0.0,0.0,81.08,19.05,19.05,3.73,2.0
125,125,125,153.0,153.0,153.0,153.0,-0.0014,13.98,0.0,2738.0,0.0,2009-12-25 00:00:00,26.88,28.11,26.54,104.0,300032.0,sz,金龙机电,jljd,sz300032,2017-11-05 00:00:00,2017-11-05 15:25:11,2.77,0.0,0.6021,0.0,0.0,28.11,13.98,13.98,3.73,2.0
126,126,126,154.0,154.0,154.0,154.0,-0.0106,3.74,0.0,25.0,4.06,2001-02-09 00:00:00,16.54,18.48,27.61,102.0,600033.0,sh,福建高速,fjgs,sh600033,2017-11-05 00:00:00,2017-11-05 15:25:07,18.34,0.0,0.1583,0.0,0.0,27.61,3.74,3.74,3.73,2.0
127,127,127,155.0,155.0,155.0,155.0,-0.0115,50.65,0.0,1405.0,0.0,2013-09-18 00:00:00,34.67,31.4,35.7,3209.0,333.0,sz,美的集团,mdjt,sz000333,2017-11-05 00:00:00,2017-11-05 15:25:42,27.43,0.0,2.6064,0.0,0.0,35.7,50.65,50.65,3.73,2.0
128,128,128,156.0,156.0,156.0,156.0,-0.0408,8.24,0.0,1406.0,0.0,2007-04-30 00:00:00,39.69,34.34,34.96,355.0,338.0,sz,潍柴动力,wcdl,sz000338,2017-11-05 00:00:00,2017-11-05 15:25:42,56.42,0.0,0.6268,0.0,0.0,56.42,8.24,8.24,3.73,2.0
129,129,129,157.0,157.0,157.0,157.0,-0.0152,55.76,0.0,2739.0,0.0,2009-12-25 00:00:00,38.92,41.84,45.14,146.0,300033.0,sz,同花顺,ths,sz300033,2017-11-05 00:00:00,2017-11-05 15:25:11,48.55,0.0,3.66,0.0,0.0,48.55,55.76,55.76,3.73,2.0
130,130,130,159.0,159.0,159.0,159.0,0.0,16.05,0.0,2740.0,0.0,2009-12-25 00:00:00,61.11,46.98,45.66,0.0,300034.0,sz,钢研高纳,gygn,sz300034,2017-09-05 00:00:00,2017-11-05 15:25:11,46.79,0.0,1.6159,0.0,0.0,61.11,16.05,16.05,3.73,2.0
131,131,131,160.0,160.0,160.0,160.0,0.0326,5.7,0.0,26.0,5.7,2004-03-10 00:00:00,30.57,24.73,23.58,82.0,600035.0,sh,楚天高速,ctgs,sh600035,2017-11-05 00:00:00,2017-11-05 15:25:07,38.03,0.0,0.312,0.0,0.0,38.03,5.7,5.7,3.73,2.0
132,132,132,162.0,162.0,162.0,162.0,-0.011,8.09,0.0,2741.0,0.0,2009-12-25 00:00:00,42.0,63.01,62.65,30.0,300035.0,sz,中科电气,zkdq,sz300035,2017-11-05 00:00:00,2017-11-05 15:25:12,44.51,0.0,0.7748,0.0,0.0,63.01,8.09,8.09,3.73,2.0
133,133,133,163.0,163.0,163.0,163.0,0.0019,27.06,0.0,27.0,26.76,2002-04-09 00:00:00,31.95,29.82,35.33,5582.0,600036.0,sh,招商银行,zsyh,sh600036,2017-11-05 00:00:00,2017-11-05 15:25:07,20.45,0.0,1.3784,0.0,0.0,35.33,27.06,27.06,3.73,2.0
134,134,134,165.0,165.0,165.0,165.0,0.008,16.47,0.0,2742.0,0.0,2009-12-25 00:00:00,31.22,34.42,40.49,54.0,300036.0,sz,超图软件,ctrj,sz300036,2017-11-05 00:00:00,2017-11-05 15:25:12,28.41,0.0,0.9583,0.0,0.0,40.49,16.47,16.47,3.73,2.0
135,135,135,166.0,166.0,166.0,166.0,0.0049,14.46,0.0,28.0,15.05,2001-02-08 00:00:00,17.0,18.35,21.22,168.0,600037.0,sh,歌华有线,ghyx,sh600037,2017-11-05 00:00:00,2017-11-05 15:25:07,8.05,0.0,0.5001,0.0,0.0,21.22,14.46,14.46,3.73,2.0
136,136,136,168.0,168.0,168.0,168.0,-0.0074,21.36,0.0,2743.0,0.0,2010-01-08 00:00:00,43.61,43.68,47.26,48.0,300037.0,sz,新宙邦,xzb,sz300037,2017-11-05 00:00:00,2017-11-05 15:25:12,30.34,0.0,1.3655,0.0,0.0,47.26,21.36,21.36,3.73,2.0
137,137,137,169.0,169.0,169.0,169.0,-0.0052,44.17,0.0,29.0,42.07,2000-12-18 00:00:00,38.64,40.61,43.28,260.0,600038.0,sh,中直股份,zzgf,sh600038,2017-11-05 00:00:00,2017-11-05 15:25:07,30.01,0.0,2.743,0.0,0.0,43.28,44.17,44.17,3.73,2.0
138,138,138,171.0,171.0,171.0,171.0,-0.0037,38.06,0.0,2744.0,0.0,2010-01-08 00:00:00,28.0,49.31,39.67,55.0,300038.0,sz,梅泰诺,mtn,sz300038,2017-11-05 00:00:00,2017-11-05 15:25:12,23.05,0.0,2.5365,0.0,0.0,49.31,38.06,38.06,3.73,2.0
139,139,139,172.0,172.0,172.0,172.0,-0.0162,4.25,0.0,30.0,4.64,2003-03-25 00:00:00,21.43,29.62,35.2,128.0,600039.0,sh,四川路桥,sclq,sh600039,2017-11-05 00:00:00,2017-11-05 15:25:07,12.88,0.0,0.2157,0.0,0.0,35.2,4.25,4.25,3.73,2.0
140,140,140,174.0,174.0,174.0,174.0,-0.0101,6.88,0.0,2745.0,0.0,2010-01-08 00:00:00,22.13,21.66,25.48,55.0,300039.0,sz,上海凯宝,shkb,sz300039,2017-11-05 00:00:00,2017-11-05 15:25:12,22.28,0.0,0.2695,0.0,0.0,25.48,6.88,6.88,3.73,2.0
141,141,141,176.0,176.0,176.0,176.0,0.0014,14.79,0.0,1407.0,0.0,1997-04-18 00:00:00,21.54,29.1,34.19,149.0,400.0,sz,许继电气,xjdq,sz000400,2017-11-05 00:00:00,2017-11-05 15:25:42,23.57,0.0,0.7297,0.0,0.0,34.19,14.79,14.79,3.73,2.0
142,142,142,177.0,177.0,177.0,177.0,-0.0273,14.26,0.0,1408.0,0.0,1996-06-14 00:00:00,28.19,40.71,50.74,192.0,401.0,sz,冀东水泥,jdsn,sz000401,2017-11-05 00:00:00,2017-11-05 15:25:42,22.58,0.0,0.9774,0.0,0.0,50.74,14.26,14.26,3.73,2.0
143,143,143,178.0,178.0,178.0,178.0,-0.0218,11.21,0.0,1409.0,0.0,1996-06-26 00:00:00,27.18,38.95,41.65,334.0,402.0,sz,金融街,jrj,sz000402,2017-11-05 00:00:00,2017-11-05 15:25:42,24.38,0.0,0.6705,0.0,0.0,41.65,11.21,11.21,3.73,2.0
144,144,144,179.0,179.0,179.0,179.0,0.0499,32.21,0.0,1410.0,0.0,1996-06-28 00:00:00,39.97,41.21,36.99,64.0,403.0,sz,ST生化,sh,sz000403,2017-11-05 00:00:00,2017-11-05 15:25:42,57.05,0.0,2.4771,0.0,0.0,57.05,32.21,32.21,3.73,2.0
145,145,145,180.0,180.0,180.0,180.0,-0.0061,6.5,0.0,1411.0,7.55,1996-06-19 00:00:00,44.54,32.8,39.37,45.0,404.0,sz,华意压缩,hyys,sz000404,2017-11-05 00:00:00,2017-11-05 15:25:42,29.39,0.0,0.4509,0.0,0.0,44.54,6.5,6.5,3.73,2.0
146,146,146,181.0,181.0,181.0,181.0,0.0026,7.63,0.0,1412.0,8.28,1996-07-03 00:00:00,36.13,28.52,39.94,50.0,407.0,sz,胜利股份,slgf,sz000407,2017-11-05 00:00:00,2017-11-05 15:25:42,43.36,0.0,0.4747,0.0,0.0,43.36,7.63,7.63,3.73,2.0
147,147,147,182.0,182.0,182.0,182.0,-0.044,18.05,0.0,1413.0,16.49,1996-06-28 00:00:00,63.07,64.67,56.8,80.0,408.0,sz,金谷源,cgkg,sz000408,2017-11-05 00:00:00,2017-11-05 15:25:43,61.11,0.0,1.478,0.0,0.0,64.67,18.05,18.05,3.73,2.0
148,148,148,183.0,183.0,183.0,183.0,-0.0029,6.8,0.0,1414.0,7.76,1996-06-27 00:00:00,36.25,38.33,51.41,26.0,409.0,sz,山东地矿,sddk,sz000409,2017-11-05 00:00:00,2017-11-05 15:25:43,30.08,0.0,0.5777,0.0,0.0,51.41,6.8,6.8,3.73,2.0
149,149,149,184.0,184.0,184.0,184.0,-0.0311,9.66,0.0,2746.0,0.0,2010-01-08 00:00:00,40.23,35.82,42.27,22.0,300040.0,sz,九洲电气,jzdq,sz300040,2017-11-05 00:00:00,2017-11-05 15:25:12,28.58,0.0,0.7197,0.0,0.0,42.27,9.66,9.66,3.73,2.0
150,150,150,185.0,185.0,185.0,185.0,0.011,9.15,0.0,1415.0,9.21,1996-07-18 00:00:00,35.76,36.95,48.61,67.0,410.0,sz,*ST沈机,cj,sz000410,2017-11-05 00:00:00,2017-11-05 15:25:43,25.83,0.0,0.6013,0.0,0.0,48.61,9.15,9.15,3.73,2.0
151,151,151,186.0,186.0,186.0,186.0,-0.0117,21.17,0.0,1416.0,20.86,1996-07-16 00:00:00,23.26,25.28,32.93,43.0,411.0,sz,英特集团,ytjt,sz000411,2017-11-05 00:00:00,2017-11-05 15:25:43,29.44,0.0,1.1581,0.0,0.0,32.93,21.17,21.17,3.73,2.0
152,152,152,187.0,187.0,187.0,187.0,-0.0038,10.45,0.0,1417.0,10.24,1996-09-25 00:00:00,30.02,40.72,45.28,427.0,413.0,sz,东旭光电,dxgd,sz000413,2017-11-05 00:00:00,2017-11-05 15:25:43,37.39,0.0,0.6406,0.0,0.0,45.28,10.45,10.45,3.73,2.0
153,153,153,188.0,188.0,188.0,188.0,-0.0187,6.29,0.0,1418.0,6.97,1996-07-16 00:00:00,21.66,18.31,27.84,195.0,415.0,sz,渤海金控,bhjk,sz000415,2017-11-05 00:00:00,2017-11-05 15:25:43,22.87,0.0,0.2684,0.0,0.0,27.84,6.29,6.29,3.73,2.0
154,154,154,189.0,189.0,189.0,189.0,-0.0082,7.25,0.0,1419.0,8.27,1996-07-19 00:00:00,30.53,29.46,39.15,38.0,416.0,sz,民生控股,mskg,sz000416,2017-11-05 00:00:00,2017-11-05 15:25:43,41.85,0.0,0.4938,0.0,0.0,41.85,7.25,7.25,3.73,2.0
155,155,155,190.0,190.0,190.0,190.0,0.0,8.56,0.0,1420.0,8.68,1996-08-12 00:00:00,33.73,32.36,29.87,66.0,417.0,sz,合肥百货,hfbh,sz000417,2017-11-05 00:00:00,2017-11-05 15:25:43,27.76,0.0,0.4168,0.0,0.0,33.73,8.56,8.56,3.73,2.0
156,156,156,191.0,191.0,191.0,191.0,-0.0255,56.52,0.0,1421.0,45.15,1997-03-28 00:00:00,50.95,37.19,39.12,247.0,418.0,sz,小天鹅A,xtea,sz000418,2017-11-05 00:00:00,2017-11-05 15:25:43,48.6,0.0,3.8897,0.0,0.0,50.95,56.52,56.52,3.73,2.0
157,157,157,192.0,192.0,192.0,192.0,-0.0046,6.51,0.0,1422.0,7.06,1996-08-16 00:00:00,24.81,22.33,28.78,35.0,419.0,sz,通程控股,tckg,sz000419,2017-11-05 00:00:00,2017-11-05 15:25:43,23.37,0.0,0.3261,0.0,0.0,28.78,6.51,6.51,3.73,2.0
158,158,158,193.0,193.0,193.0,193.0,-0.013,11.36,0.0,2747.0,0.0,2010-01-08 00:00:00,30.34,35.09,51.91,29.0,300041.0,sz,回天新材,htxc,sz300041,2017-11-05 00:00:00,2017-11-05 15:25:12,20.56,0.0,0.9742,0.0,0.0,51.91,11.36,11.36,3.73,2.0
159,159,159,195.0,195.0,195.0,195.0,-0.0032,3.14,0.0,1423.0,3.35,1996-08-02 00:00:00,25.82,26.97,36.29,30.0,420.0,sz,吉林化纤,jlhx,sz000420,2017-11-05 00:00:00,2017-11-05 15:25:43,36.39,0.0,0.1975,0.0,0.0,36.39,3.14,3.14,3.73,2.0
160,160,160,196.0,196.0,196.0,196.0,-0.012,6.57,0.0,1424.0,7.15,1996-08-06 00:00:00,20.7,18.87,26.35,25.0,421.0,sz,南京公用,njgy,sz000421,2017-11-05 00:00:00,2017-11-05 15:25:43,22.77,0.0,0.3274,0.0,0.0,26.35,6.57,6.57,3.73,2.0
161,161,161,197.0,197.0,197.0,197.0,-0.0173,4.54,0.0,1425.0,6.3,1996-08-15 00:00:00,42.81,42.46,33.78,40.0,422.0,sz,湖北宜化,hbyh,sz000422,2017-11-05 00:00:00,2017-11-05 15:25:43,27.91,0.0,0.303,0.0,0.0,42.81,4.54,4.54,3.73,2.0
162,162,162,198.0,198.0,198.0,198.0,0.0046,64.9,0.0,1426.0,61.95,1996-07-29 00:00:00,36.21,27.97,31.95,424.0,423.0,sz,东阿阿胶,deej,sz000423,2017-11-05 00:00:00,2017-11-05 15:25:43,55.66,0.0,4.8715,0.0,0.0,55.66,64.9,64.9,3.73,2.0
163,163,163,199.0,199.0,199.0,199.0,-0.0109,3.64,0.0,1427.0,3.81,1996-08-28 00:00:00,19.18,21.29,26.31,254.0,425.0,sz,徐工机械,xgjx,sz000425,2017-11-05 00:00:00,2017-11-05 15:25:44,21.08,0.0,0.147,0.0,0.0,26.31,3.64,3.64,3.73,2.0
164,164,164,200.0,200.0,200.0,200.0,-0.0495,10.56,0.0,1428.0,10.38,1996-08-28 00:00:00,47.79,51.57,47.53,121.0,426.0,sz,兴业矿业,xyky,sz000426,2017-11-05 00:00:00,2017-11-05 15:25:44,66.91,0.0,0.8942,0.0,0.0,66.91,10.56,10.56,3.73,2.0
